,hotel_name,hotel_url,city_name,score,description,location,hotel_latitude,hotel_longtitude
37,Majord'Home - Le Lake - Vue Lac et Montagne,https://www.booking.com/hotel/fr/majord-home-le-lake-vue-lac-et-montagne.html,Annecy,6.4,"Ideally located in the centre of Annecy, Majord'Home - Le Lake - Vue Lac et Montagne offers a balcony. Free WiFi is available in this apartment, set 37 km from Rochexpo and 38 km from Bourget Lake. The apartment has a terrace, 1 bedroom, a living room and a well-equipped kitchen with a fridge and an oven. Towels and bed linen are offered in the apartment. Guests at the apartment can enjoy a continental breakfast. Stade de Genève is 43 km from Majord'Home - Le Lake - Vue Lac et Montagne, while Jet d'Eau is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from the accommodation. ","3 Rue du Lac, 74000 Annecy, France",45.90030760,6.12717680
38,Le Cocon De Notre Dame,https://www.booking.com/hotel/fr/le-cocon-de-notre-dame-annecy.html,Annecy,8.6,"Located in the centre of Annecy, 37 km from Rochexpo and 38 km from Bourget Lake, Le Cocon De Notre Dame provides accommodation with free WiFi and a casino. Offering a terrace or balcony with views of the city and river, the units feature air conditioning, a seating area, cable flat-screen TV and kitchen. A fridge, an oven and dishwasher are also featured, as well as a coffee machine and a kettle. A continental breakfast is available daily at the apartment. A bicycle rental service is available at Le Cocon De Notre Dame. Stade de Genève is 43 km from the accommodation, while Jet d'Eau is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from Le Cocon De Notre Dame. ","21 Rue Notre Dame, 74000 Annecy, France",45.90002610,6.12644010
39,Nice T2 apartment in the heart of the old town of Annecy near the lake,https://www.booking.com/hotel/fr/nice-t2-apartment-in-the-heart-of-the-old-town-of-annecy-near-the-lake.html,Annecy,8.0,"Set in the centre of Annecy, just 37 km from Rochexpo and 38 km from Bourget Lake, Nice T2 apartment in the heart of the old town of Annecy near the lake offers accommodation with city views and free WiFi. This apartment is 46 km from Gare de Cornavin and 46 km from St. Pierre Cathedral. The apartment features 1 bedroom, a TV with satellite channels, an equipped kitchen with a fridge and an oven, a washing machine, and 1 bathroom with a shower. Towels and bed linen are featured in the apartment. Cycling can be enjoyed nearby. Stade de Genève is 43 km from the apartment, while Jet d'Eau is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from Nice T2 apartment in the heart of the old town of Annecy near the lake. ","13 Rue Filaterie, 74000 Annecy, France",45.89948260,6.12639800
40,Apartment in the heart of the old town of Annecy and close to the lake,https://www.booking.com/hotel/fr/apartment-in-the-heart-of-the-old-town-of-annecy-and-close-to-the-lake.html,Annecy,9.0,"Situated in the centre of Annecy, just 37 km from Rochexpo and 38 km from Bourget Lake, Apartment in the heart of the old town of Annecy and close to the lake features accommodation with city views and free WiFi. This apartment is 46 km from Gare de Cornavin and 46 km from St. Pierre Cathedral. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 2 bathrooms with a shower and free toiletries. Towels and bed linen are available in the apartment. Stade de Genève is 43 km from the apartment, while Jet d'Eau is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from Apartment in the heart of the old town of Annecy and close to the lake. ","15 rue Filaterie, 74000 Annecy, France",45.89945170,6.12639420
41,Le Factory : Duplex en vieille ville côté lac,https://www.booking.com/hotel/fr/le-factory-duplex-en-vieille-ville-cote-lac-annecy2.html,Annecy,,"Offering free WiFi, Le Factory: Duplex en vieille ville côté lac is set in the centre of Annecy within 37 km of Rochexpo and 38 km from Bourget Lake. This apartment is 46 km from Gare de Cornavin and 46 km from St. Pierre Cathedral. The 2-bedroom apartment has a living room with a flat-screen TV, a fully equipped kitchen with fridge and oven, and 1 bathroom with a hairdryer. Towels and bed linen are offered in the apartment. Stade de Genève is 43 km from the apartment, while Jet d'Eau is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from Le Factory: Duplex en vieille ville côté lac. ","9 Rue Grenette, 74000 Annecy, France",45.89910140,6.12708550
42,L'aparté : cosy T2 en centre piéton,https://www.booking.com/hotel/fr/aparte-cosy-t2-en-centre-pieton.html,Annecy,7.6,"Situated in the centre of Annecy, just 37 km from Rochexpo and 38 km from Bourget Lake, L'aparté: cosy T2 en centre piéton features accommodation with city views and free WiFi. The 2-star apartment is 43 km from Stade de Genève. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and a hairdryer. Towels and bed linen are available in the apartment. Jet d'Eau is 46 km from the apartment, while Gare de Cornavin is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from L'aparté: cosy T2 en centre piéton. ","11 Rue Filaterie, 74000 Annecy, France",45.89955260,6.12632120
43,Au cœur du Vieil Annecy,https://www.booking.com/hotel/fr/au-coeur-du-vieil-annecy.html,Annecy,7.5,"Located in the centre of Annecy, 37 km from Rochexpo and 38 km from Bourget Lake, Au cœur du Vieil Annecy offers free WiFi. The 1-star apartment is 43 km from Stade de Genève. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower. Towels and bed linen are featured in the apartment. Jet d'Eau is 46 km from the apartment, while Gare de Cornavin is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from Au cœur du Vieil Annecy. ","11 Rue Filaterie, 74000 Annecy, France",45.89955260,6.12632120
44,"Le Mignon : joli T2 sous les toits, plein centre.",https://www.booking.com/hotel/fr/le-mignon-joli-t2-sous-les-toits-plein-centre.html,Annecy,7.8,"Located in the centre of Annecy, 37 km from Rochexpo and 38 km from Bourget Lake, Le Mignon: joli T2 sous les toits, plein centre. Offers free WiFi. The 2-star apartment is 43 km from Stade de Genève. The 1-bedroom apartment comes with a living room with a flat-screen TV, a fully equipped kitchen with fridge and microwave, and 1 bathroom with a hairdryer. Towels and bed linen are featured in the apartment. Jet d'Eau is 46 km from the apartment, while Gare de Cornavin is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from Le Mignon: joli T2 sous les toits, plein centre.. ","11 Rue Filaterie, 74000 Annecy, France",45.89955260,6.12632120
45,Les Filateries Chambres d'Hotes,https://www.booking.com/hotel/fr/les-filateries.html,Annecy,8.7,"Situated within 37 km of Rochexpo and 38 km of Bourget Lake in the centre of Annecy, Les Filateries Chambres d'Hotes features accommodation with free WiFi and seating area. Hiking and cycling can be enjoyed nearby. Stade de Genève is 43 km from the bed and breakfast, while Jet d'Eau is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from Les Filateries Chambres d'Hotes. ","15 Rue Filaterie, 74000 Annecy, France",45.89944347,6.12637765
46,L'Annexe du Château,https://www.booking.com/hotel/fr/annexe-du-chateau-annecy.html,Annecy,7.7,"Set in the centre of Annecy, just 37 km from Rochexpo and 37 km from Bourget Lake, L'Annexe du Château offers accommodation with mountain views and free WiFi. This apartment is 46 km from Gare de Cornavin and 46 km from St. Pierre Cathedral. The apartment with a balcony and city views has 4 bedrooms, a living room, a flat-screen TV, an equipped kitchen with a fridge and an oven, and 2 bathrooms with a shower. Towels and bed linen are offered in the apartment. Stade de Genève is 43 km from the apartment, while Jet d'Eau is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from L'Annexe du Château. ","10 Quai Eustache Chappuis, 74000 Annecy, France",45.89979100,6.12812300
47,Duplex Cactus 4 pers au centre ville d'Annecy 100 mètres du lac,https://www.booking.com/hotel/fr/duplex-cactus-4-pers-au-centre-ville-d-annecy-100-metres-du-lac.html,Annecy,7.2,"Situated 37 km from Rochexpo and 38 km from Bourget Lake, Duplex Cactus 4 pers au centre ville d'Annecy 100 mètres du lac offers accommodation right in the heart of Annecy. This apartment is 43 km from Stade de Genève and 46 km from Jet d'Eau. The apartment consists of 1 bedroom, a living room, a fully equipped kitchen with a fridge and a coffee machine, and 1 bathroom with a shower and free toiletries. Towels and bed linen are available in the apartment. Speaking English and French, staff will be happy to provide guests with practical advice on the area at the reception. Gare de Cornavin is 46 km from the apartment, while St. Pierre Cathedral is 46 km from the property. The nearest airport is Chambéry-Savoie Airport, 43 km from Duplex Cactus 4 pers au centre ville d'Annecy 100 mètres du lac. ","19 Rue Filaterie, 74000 Annecy, France",45.89931900,6.12643870
48,Appartement de 2 chambres avec wifi a Annecy,https://www.booking.com/hotel/fr/apartment-rue-notre-dame.html,Annecy,,"Located in the centre of Annecy, 37 km from Rochexpo and 38 km from Bourget Lake, Appartement de 2 chambres avec wifi a Annecy offers free WiFi. This apartment is 43 km from Stade de Genève and 46 km from Jet d'Eau. The apartment includes 2 bedrooms, a kitchen with a fridge and an oven, as well as a kettle. Gare de Cornavin is 46 km from the apartment, while St. Pierre Cathedral is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from Appartement de 2 chambres avec wifi a Annecy. ","23 Rue Notre Dame Haute-Savoie, 74000 Annecy, France",45.89997080,6.12629850
49,GuestReady - Edelweiss - Amazing Apt in Old Town,https://www.booking.com/hotel/fr/guestready-amazing-apartment-inside-the-old-town.html,Annecy,8.5,"Offering free WiFi, GuestReady - Edelweiss - Amazing Apt in Old Town is located in the centre of Annecy within 37 km of Rochexpo and 38 km from Bourget Lake. This apartment is 46 km from Gare de Cornavin and 46 km from St. Pierre Cathedral. The apartment includes 1 bedroom, a living room, and 1 bathroom with a hairdryer. Towels and bed linen are provided in the apartment. Stade de Genève is 43 km from the apartment, while Jet d'Eau is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from GuestReady - Edelweiss - Amazing Apt in Old Town. ","23 Rue Notre Dame, 74000 Annecy, France",45.89997080,6.12629850
50,Lodges du Canal St-Dominique,https://www.booking.com/hotel/fr/lodges-du-canal-st-dominique.html,Annecy,9.4,"Lodges du Canal St-Dominique is set in the Annecy City Centre district of Annecy, 100 m from Palais de l Ile and a 3-minute walk from Chateau d'Annecy. It features city views and free WiFi throughout the property. This apartment comes with 2 bedrooms, a kitchen, a flat-screen TV, a seating area and a bathroom. Private parking is available at the apartment. Church of St. Francis is 200 m from Lodges du Canal St-Dominique. Geneva Airport is 46 km from the accommodation. ","23 rue Notre-Dame, 74000 Annecy, France",45.89997100,6.12629800
51,La Cour Filaterie - Suite au d'Annecy PDJ en option,https://www.booking.com/hotel/fr/la-cour-filaterie-suite-de-35m2-au-coeur-d-annecy.html,Annecy,8.4,"Set in Annecy, 37 km from Rochexpo, La Cour Filaterie - Suite au d'Annecy PDJ en option offers accommodation with a casino, free WiFi, a 24-hour front desk, and a concierge service. The property features city views and is 38 km from Bourget Lake and 43 km from Stade de Genève. The apartment is fitted with 1 bedroom, a fully equipped kitchen with a fridge and a microwave, and 1 bathroom with a shower and free toiletries. Towels and bed linen are featured in the apartment. Jet d'Eau is 46 km from the apartment, while Gare de Cornavin is 46 km away. The nearest airport is Chambéry-Savoie Airport, 43 km from La Cour Filaterie - Suite au d'Annecy PDJ en option. ","6 Rue Filaterie, 74000 Annecy, France",45.89973000,6.12621000
